title,url,body,date
What was the pur­pose of Elon Musk’s vis­it to Is­rael?,https://www.aljazeera.com/news/2023/11/28/elon-musks-israel-trip-what-was-the-purpose-what-did-he-tell-netanyahu,"X CEO Elon Musk, who has been accused of platforming anti-Semitic posts, visits kibbutzim attacked by Hamas. Billionaire tycoon Elon Musk, who has been accused of platforming anti-Semitic content on his social media platform X, on Monday met Israeli Prime Minister Benjamin Netanyahu during hisvisit to Israel. Accompanied by Netanyahu, the tech billionaire also visited a kibbutz that wasraided by Hamasfighters on October 7, during an assault that left 1,200 people dead and triggered Israel’s deadliest-ever military assault on Gaza. Nearly 15,000 Palestinians have been killed by Israel’s bombardment of the coastal enclave. Musk was said to have backed Israel’s war on Gaza after the trip that came during the truce between Hamas and Israel. Musk also agreed to not provide internet access to Gaza through his satellite company Starlink without Israeli approval. Here is what to know about Musk’s visit to Israel and its significance. Musk’s visit to Israel, which came amid a truce between Hamas and Israel, follows backlash against a post on X that many have labelled asanti-Semitic,triggering a wave of advertisement withdrawals from the platform by corporate giants such as Apple and IBM, potentially costing X millions of dollars. Earlier this month, Musk agreed with a social media post accusing Jewish people of pushing “dialectical hatred” against white people. Musk’s remarks received condemnation in the United States from the White House for being “abhorrent”. Musk has also been accused of allowing advertisements from major corporations next to neo-Nazi and white nationalist content. X is also facing a probe from the European Union into the spread of disinformation and violent content about Israel’s war on Gaza. Musk has either criticised or denied findings from organisations such as the Anti-Defamation League (ADL) and the Center for Countering Digital Hate that X has witnessed an increase in hate speech since he became CEO last year. X has sued Media Matters after accusing the media watchdog of manipulating an algorithm to drive away advertisers. The watchdog has called the lawsuit “frivolous”. Escorted by Netanyahu and other security personnel, Musk toured the Kfar Aza kibbutz, attacked by Hamas fighters on October 7. He was also shown footage of the Hamas attack and met some of the families of people takeninto captivityfrom Israel. “It was jarring to see the scene of the massacre,” said Musk later in an X Spaces conversation with Netanyahu, adding Israel has “no choice” but to eliminate Hamas. In the brief life-streamed conversation on X, Musk and Netanyahu agreed that Hamas needs to be eradicated – a mission that Israel has used as justification for its military offensive that has claimed overwhelmingly civilian lives. “You first have to get rid of the poisonous regime as you did in Germany, as you did in Japan. Yeah, in World War II,” said Netanyahu. Musk replied, “There’s no choice. There’s no choice.” Israeli President Isaac Herzog told Musk during a meeting that he had a huge role to play in the global fight against anti-Semitism. “We have to do whatever is necessary to stop the hate,” Musk replied, according to a statement released by Herzog’s office. On the X space, Netanyahu said that Musk’s visit to Israel points to his solidarity with Israel. “The fact that you came here, I think, speaks volumes to your commitment to try to secure a better future”, he said. Netanyahu reminded Musk that the last time they spoke, the two had a conversation about artificial intelligence. He told the tech CEO that “great talents are available” in Israel and pointed to Israeli manufacturing of iPhones and operations of the navigation app, Waze. Netanyahu previouslymet Muskin California on September 18 where the Israeli prime minister urged him to strike a balance between protecting free expression and fighting hate speech after weeks of controversy over anti-Semitism on X. Musk responded by saying he was against anti-Semitism and against anything that “promotes hate and conflict”, repeating his previous statements that X would not promote hate speech. An Israeli government source described Monday’s visit as a follow-up to the September meeting. Musk’s visit to Israel is being criticised by some supporters of Israel and Palestine. Esther Solomon, editor-in-chief of the Israeli newspaper Haaretz, blasted Musk’s trip as a “PR visit” in a post on X. In an opinion piece on the news site, Haaretz correspondent Ben Samuels alsosaidIsrael’s embrace of Musk is a “betrayal of Jews” and a “stain on Netanyahu’s legacy”. Musk has also been questioned online for not visiting Gaza despite the deaths and destruction wrought on the territory by Israeli bombs.  Musk reachedan agreementwith Israel “in principle” that internet access to Gaza may be provided through Starlink, but only using units operated by Israel and with the approval of the Israeli Ministry of Communications. In October, CEO Musk had said that “Starlink will support connectivity to internationally recognised aid organisations in Gaza.” As Gaza plunged into darkness after its communicationsblackout in October, social media users pleaded with Musk to provide the besieged enclave with internet access through Starlink. The company uses satellite technology instead of cable technology to provide internet access, and also came to the aid ofUkrainewhen the country faced its own blackouts during its war with Russia. Musk’s instant provision of Starlink access to Ukraine prompted people to call him out for having “double standards” when it came to Israel’s war on Gaza. Israel has also previously opposed Starlink connectivity for Gaza, contesting that Hamas would use it for “terrorist activities”.",Published On 28 Nov 2023
"The Take: Af­ter Is­rael and Hamas ex­tend their truce, what comes next?",https://www.aljazeera.com/podcasts/2023/11/28/the-take-after-israel-and-hamas-extend-their-truce-what-comes-next,"The humanitarian pause in Gaza will continue for two more days, but uncertainty looms.  There will be no bombs or drones over Gaza for another two days. Israel and Hamas have largely followed the terms of their truce deal since it came into effect on Friday morning, including prisoner exchanges and the entry of humanitarian aid. But a return to violence and the end of talks remain a constant threat. In this episode: Episode credits: This episode was produced by Miranda Lin, David Enders and our host Malika Bilal. Ashish Malhotra fact-checked this episode. Our sound designer is Alex Roldan. Our lead of audience development and engagement is Aya Elmileik and Adam Abou-Gad is our engagement producer. Alexandra Locke is The Take’s executive producer, and Ney Alvarez is Al Jazeera’s head of audio. Connect with us: @AJEPodcasts onTwitter,Instagram,Facebook,ThreadsandYouTube",Published On 28 Nov 2023
"Dis­ease could kill more Pales­tini­ans in Gaza than bombs, says WHO",https://www.aljazeera.com/news/2023/11/28/disease-could-kill-more-in-gaza-than-bombs-who-says-amid-israeli-siege,"Shattered healthcare and sanitation systems must be restored in Gaza, says World Health Organization. More people could die from disease than from bombings in the Gaza Strip if the health and sanitation systems are not repaired, the World Health Organization (WHO) has said. Critical infrastructure in the besieged territory has been crippled byfuelandsupply shortagesand targeted attacks on hospitals and United Nationsfacilitiessince Israel launched strikes on Gaza on October 7. “Eventually we will see more people dying from disease than from bombardment if we are not able to put back together this health system,” said Margaret Harris, a spokesperson for the WHO, speaking at a briefing in Geneva on Tuesday. She described the collapse ofal-Shifa Hospitalin northern Gaza as a “tragedy” and voiced concern about the detention of some of its medical staff by Israeli forces who took over the complex earlier this month. She also repeated concerns about a rise in outbreaks of infectious diseases in Gaza, particularly diarrhoeal diseases. Citing a United Nations report on the living conditions of displaced residents in northern Gaza, she said: “[There are] no medicines, no vaccination activities, no access to safe water and hygiene and no food.” All keysanitation serviceshave ceased operating in Gaza, which raises the prospect of an enormous surge of gastrointestinal and infectious diseases among the local populations –including cholera. For Gaza’s 2.3 million residents, half of whom are children, finding drinkable water has become close to impossible. The WHO has recorded more than 44,000 cases of diarrhoea and 70,000 acute respiratory infections, but real numbers may be significantly higher. The UN health agency said it was extremely concerned that rains and floods during the approaching winter season will make an already dire situation even worse. James Elder, a spokesperson from the UN children’s agency in Gaza, told reporters by video link that hospitals were full of children with war wounds and gastroenteritis from drinking dirty water. “They don’t have access to safe water and it’s crippling them,” he said. If nothing changes, “there will be more and more people falling sick and the risk of major outbreaks will increase dramatically”, Richard Brennan, the regional emergency director for the Eastern Mediterranean region at WHO,told Al Jazeeraearlier this month. Despite the temporarytruce agreementbetween Israel and Hamas, which was extended by two days just as it was set to expire on Tuesday morning, the Hamas-run Ministry of Health said no fuel had arrived for generators at hospitals in the territory’s north. UN official Tor Wennesland warned the humanitarian situation “remains catastrophic”. It “requires the urgent entry of additional aid and supplies in a smooth, predictable, and continuous manner to alleviate the unbearable suffering of Palestinians in Gaza,” the UN special coordinator for the Middle East peace process said. Gaza City Mayor Yahya al-Siraj said that without fuel, the territory could not pump clean water or clear waste accumulating in the streets, warning of a potential public health “catastrophe”. Clean-up was under way at al-Shifa, which is Gaza’s largest hospital. “We hope it can soon resume its activities,” said Gaza health ministry spokesman Mahmud Hammad. Israeli bombardment has killed more than 14,800 Palestinians, including 6,150 children and more than 4,000 women, according to health authorities in the enclave.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. ",Published On 28 Nov 2023
Blinken urges Is­rael to fin­ish probe into killing of jour­nal­ist in Lebanon,https://www.aljazeera.com/news/2023/12/8/blinken-urges-israel-to-finish-probe-into-killing-of-journalist-in-lebanon,"Blinken’s comments come after rights groups say Israel should be investigated over possible war crime. United States Secretary of State Antony Blinken has urged Israel to conclude and release the findings of a probe into artillery strikes that killed a journalist and wounded six others in Lebanon. Blinken said on Thursday that it is “important and appropriate” that Israel thoroughly investigate the October 13 strike in southern Lebanon. “My understanding is that Israel has initiated such an investigation, and it will be important to see that investigation come to a conclusion and to see the results of the investigation,” the top US diplomat said during a news conference. Blinked also said he had “extraordinary admiration” for journalists working in dangerous regions around the world. Blinken’s comments came after separate investigations by Human Rights Watch (HRW), Amnesty International and the Reuters and AFP news agencies found that an Israeli tank was responsible for the October 13 strikes in southern Lebanon. The attacks killed Reuters journalist Issam Abdallah and injured six other journalists, including Al Jazeera cameraperson Elie Brakhia and reporter Carmen Joukhadar. Israel’s military has said it is reviewing the circumstances of the strikes but has yet to release any findings from its investigations. HRW said in its report on Thursday that the attacks appeared to be deliberate and, therefore, a war crime. “Witness accounts and video and photo evidence that Human Rights Watch verified indicate that the journalists were well removed from ongoing hostilities, clearly identifiable as members of the media, and had been stationary for at least 75 minutes before they were hit by two consecutive strikes,” the rights group said. “Human Rights Watch found no evidence of a military target near the journalists’ location.” Amnesty said its investigation showed that the Israeli military had likely carried out a “direct attack on civilians” and should be investigated for committing a potential war crime. At least 63 journalists have been killed since the start of the war in Gaza, according to the Committee to Protect Journalists.",Published On 8 Dec 2023
Pales­tini­ans de­mand end to Is­rael’s un­re­lent­ing Gaza on­slaught,https://www.aljazeera.com/news/liveblog/2023/12/8/israel-hamas-war-live-palestinians-demand-end-to-israels-gaza-onslaught,"Videos circulating online and verified by Al Jazeera’s verification unit, Sanad news agency, showed the first moments after rockets hit an area near the US Embassy in Baghdad. In one verified video posted on X, siren alarm was overheard at dawn amid a series of mild and loud explosions near the embassy building. A loudspeaker also announced in English, “Duck and cover. Get away from the windows. Take cover and await further instructions.” A separate video posted on Facebook also showed the area of Baghdad’s diplomatic area as explosions were heard in the background. The incident comes as supporters of Palestinians in the region vowed retaliation against Israel and its close ally, the US, for the deadly war in Gaza.  Tributes have poured in following the reported death of renowned Palestinian poet and academicRefaat Alareer, who was killed alongside several family members in an Israeli strike on southern Gaza. In an interview with Al Jazeera, Pam Bailey, co-founder of We Are Not Numbers, a project established to tell the stories of Palestinians, said the death of Refaat was a huge loss. “I hope more young people will follow in his footsteps, tell those stories, and pay attention to them, and not just when there’s violence,” said Bailey, who knew Refaat from when she was based in Gaza. “A lot of people knew about Refaat, through his books, through his poetry. That’s why you are hearing about him today because so many people loved him for that,” she said, telling how he had humanised the struggles of people in Gaza. Bailey said that she also hopes that more people will read about the lives of everyday Palestinians to understand that “they need freedom, independence, they need dignity”.  UNICEF spokesman James Elder has told Al Jazeera that the lack of water, food, medicine and protection is becoming an even bigger threat than bombs to the lives of thousands in Gaza. See more of what he said below.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  The United Arab Emirates has called on the UN Security Council to vote on Friday morning on a draft resolution that demands an immediate humanitarian ceasefire in Gaza. “The situation in the Gaza Strip is catastrophic and close to irreversible. We cannot wait. The Council needs to act decisively to demand a humanitarian ceasefire,” the UAE mission to the UN said. The renewed push for a ceasefire was made after UN Secretary-General Antonio Guterres, for the first time in his tenure, invoked thepowerful Article 99of the UN Charter, which allows him to “bring to the attention of the Security Council any matter which in his opinion may threaten the maintenance of international peace and security”. Guterres has warned of the global implications of the war and highlighted the suffering inflicted on Palestinian civilians. For a resolution to be adopted, at least nine of the 15-member UN Security Council must vote in favour and none of the council’s five permanent members – the US, Russia, China, France, and the UK – must veto the resolution. Neither the US nor the UK supports a ceasefire in Gaza, arguing that Israel has a right to take military action. The US has also said that it does not support any action at the Security Council on the Israel-Gaza war at this time. Washington abstained from a vote last month to allow the Security Council to adopt a resolution calling for humanitarian pauses in fighting in Gaza. That allowed for a seven-day pause that saw captives in Gaza released by Hamas and Israel free Palestinian women and children from its prisons. The pause ended on December 1 amid a breakdown in negotiations. At least 17,177 Palestinians have been killed in Gaza since October 7, and some 1,150 in Israel. Sameh Shoukry has said Palestinians “themselves don’t want to leave” the enclave so “they should not be forcibly displaced”. “Any form of displacement, whether internal or external, is a violation, and we will not become a party, basically, to such a violation,” he told CNN. “The liquidation of the Palestinians caused by removing all Palestinians from their territory is unacceptable, and as I said, is a violation of humanitarian law.” There are growing concerns around the mass displacement of Palestiniansinto Egypt’s Sinai peninsula, as large swathes of Gaza’s south have come under heavy bombardment in recent days, leaving few safe places for people to find refuge in the besieged enclave. Biden reiterated his call to increase the delivery of humanitarian aid to Palestinians displaced in Israel’s continued offensive in Gaza in talks with King Abdullah II. “The President and King Abdullah affirmed their commitment to work together and with other regional partners to set the conditions for a durable and sustainable peace in the Middle East to include the establishment of a Palestinian state,” the White House said in a readout of the talks. In an interview with US network NBC, Jordanian Foreign Minister Ayman Safadi earlier said that the kingdom strongly opposes any plan to displace Palestinians from Gaza. Safadi also said that neither Jordan nor Egypt would accept the displacement of Palestinians from their own land or allow Israel “to proceed with its policies of transferring the crisis to the region”.  The remark by Don Davies, a Canadian parliament member from the left-wing New Democratic Party, comes just hours after news broke that Palestinian academic and poet Refaat Alareer was killed in an Israeli attack in Gaza. “Israel is now using sophisticated technology to target and kill leading Gazan academics, authors, historians, poets, artists, journalists, teachers,” Davies wrote on X. “These are not Hamas leaders. This is cultural genocide. “The world must intervene to stop this brutal crime against humanity.” Canadian Prime Minister Justin Trudeau’s government has failed to call for a ceasefire in Gaza.  Injured Palestinians have been treated at central Gaza’s  Al-Aqsa Martyrs Hospital following an Israeli attack overnight on Gaza’s Deir el-Balah city. In an Al Jazeera video, the injured were seen being carried from ambulances into the hospital by civil defence workers and volunteers. In one scene, an injured toddler is treated on the floor of the hospital as no beds are available due to the high number of patients requiring treatment. It was reported earlier that the attack took place in the vicinity of the hospital. The exact number of casualties was not known.  [Translation: A child cries in pain after being injured from the Israeli bombing of Deir el-Balah.] We’ve published several new pieces of content covering all aspects of the conflict. Here are a few highlights: And there’s plenty morehere. Conditions in the Rafah area of southern Gaza are extremely overcrowded and there is a lack of basic resources, the UN’s humanitarian office says. “Thousands of people wait for hours in large crowds around aid distribution centres as people are in desperate need of food, water, shelter, health[care], and protection. There are concerns of a breakdown in law and order under these conditions,” it said in its daily report on the situation. It also said:   ",Published On 8 Dec 2023
US tar­gets Houthi fund­ing net­work fol­low­ing at­tacks on com­mer­cial ships,https://www.aljazeera.com/news/2023/12/7/us-targets-houthi-funding-network-following-attacks-on-commercial-ships,"US slaps sanctions on 13 people and entities allegedly involved in efforts to direct funds to the Iran-backed group. The United States has announced sanctions targeting an Iran-backed network for allegedly providing funding for Yemen’sHouthi rebel groupthrough Iranian commodity sales. In a statement on Thursday, the US Department of the Treasury said that it was designating 13 people and entities allegedly involved in efforts to funnel tens of millions of dollars to the Houthis. “The Houthis continue to receive funding and support from Iran, and the result is unsurprising: unprovoked attacks on civilian infrastructure and commercial shipping, disrupting maritime security and threatening international commercial trade,” Treasury Undersecretary for Terrorism and Financial Intelligence Brian Nelson said in a statement. The announcement comes as the Houthis, an Iran-backed group that has expanded its influence in Yemen during a protracted civil war, have carried out aseries of raidson commercial ships in the region and launched missile and drone attacks on Israel.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  The Houthis have said thatthose attacksare in response to Israel’s assault on Gaza, where it is fighting the Palestinian armed group Hamas. The Treasury statement says that the network is backed by Iran’s Islamic Revolutionary Guard Corps (IRGC), a branch of Iran’s armed forces that carries out clandestine activities, and includes a series of exchange firms in countries including Yemen, Turkey, and St Kitts and Nevis. The department says that Sa’id al-Jamal, previously sanctioned for alleged activities as a Houthi and Iranian financial facilitator, uses the network of exchange firms to direct funds to the Houthis. Money lenders in Lebanon and Dubai are also listed. “Treasury will continue to disrupt the financial facilitation and procurement networks that enable these destabilizing activities,” the statement reads.",Published On 7 Dec 2023
Pho­tos: Death and dev­as­ta­tion in Gaza af­ter two months of Is­rael-Hamas war,https://www.aljazeera.com/gallery/2023/12/7/photos-death-and-devastation-in-gaza-after-two-months-of-israel-hamas-war,"In Pictures Gaza has been ravaged by more than two months of relentless Israeli bombardment that has levelled entire neighbourhoods and delivered death and destruction to the enclave’s 2.3 million residents. Hospitals, schools and refugee camps have been targeted, with United Nations personnel and facilities also attacked by Israel at unprecedented rates. More than 17,000 people have been killed in the Israeli assault, according to Palestinian authorities, including more than 7,000 children. Hundreds of thousands of others have been displaced within the Gaza Strip and more than 46,000 people in Gaza have been injured since then. Less than 1 percent of wounded people have been evacuated via the Rafah Crossing to Egypt for treatment, Gaza health ministry spokesperson Ashraf al-Qidra said on Thursday. A week-long truce between Israel and Hamas was brokered by Qatar and other mediators to allow the release of captives taken by Hamas during its attack on southern Israel on October 7, which killed more than 1,200 people, according to Israeli authorities. In exchange, Israel released hundreds of Palestinian prisoners. The truce collapsed on December 1 and fighting has resumed since.",Published On 7 Dec 2023
Iran’s Raisi says ‘geno­cide’ un­fold­ing in Gaza as he meets Rus­sia’s Putin,https://www.aljazeera.com/news/2023/12/7/irans-raisi-says-genocide-under-way-in-gaza-as-he-meets-russias-putin,"Putin hosts Raisi as part of a blitz round of Middle East diplomacy after visits to the UAE and Saudi Arabia. Iranian President Ebrahim Raisi has condemned Israel’s assault on Gaza as he met Russian President Vladimir Putin for talks in Moscow. Putin hosted Raisi on Thursday as part of a blitz round of Middle East diplomacy that also included visits to United Arab Emirates and Saudi Arabia in efforts to raise Moscow’s profile as a power broker in the region. Putin has cast the Israel-Hamas war in Gaza as a failure of US diplomacy and suggested Moscow could be a mediator in the decades-long Israeli-Palestinian conflict. Greeting Raisi at the Kremlin, Putin said it was important to discuss the situation in the Middle East, especially in the Palestinian territories. Raisi responded via a translator: “What is happening in Palestine and Gaza is, of course, genocide and a crime against humanity.” “It’s not just a regional issue, it’s an issue for the entire humankind,” he told Putin, adding that “it’s necessary to find a quick solution.” Iran backs the Palestinian group Hamas, which governs the Gaza Strip. Russia has relations with all the key players in the Middle East including Hamas and Israel, the latter of which it angered by hosting a Hamas delegation in Moscow in October. Some analysts have said the Gaza conflict has benefitted Russia by distracting world attention from the war in Ukraine and enabling Moscow to align itself with other developing countries in solidarity with the Palestinians. On Wednesday, Russian President Vladimir Putin made a rare one-day lightning tour to the Middle East during which he visited Saudi Arabia after a short trip to the United Arab Emirates. Putin’s trip to the region is his first since July 2022, when he met Supreme Leader Ayatollah Ali Khamenei in Iran. The Russian leader has made few international trips after the International Criminal Court (ICC)issued an arrest warrant for himin March, accusing him of deporting Ukrainian children. Like North Korea, whose leader Kim Jong Un held a summit with Putin in Russia’s far east in September, Iran is an avowed enemy of the United States and has the capacity to provide Moscow with military hardware for its war in Ukraine, where Russia has made extensive use of Iranian drones. The US has voiced strong concern about the growingmilitary cooperationbetween Moscow and Tehran and warned that Iran may be preparing to provide Russia with advanced ballistic missiles for use in the war in Ukraine. The Kremlin last month said Russia and Iran were developing their relations, “including in the field of military-technical cooperation”, but declined to comment on the issue.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. ",Published On 7 Dec 2023
"How are Har­vard, Penn pres­i­dents re­spond­ing to cam­pus anti-Semi­tism row?",https://www.aljazeera.com/news/2023/12/7/how-are-harvard-penn-presidents-responding-to-campus-anti-semitism-row,"Harvard’s Claudine Gay and Elizabeth Magill at Penn released statements a day after their heated Congress hearing. The presidents ofHarvard Universityand the University of Pennsylvania (Penn) are responding to a backlash against their testimonies on campus anti-Semitism at the United States Congress. In a five-hour hearing on Monday, Harvard’s Claudine Gay and Penn’s Elizabeth Magill, joined by Massachusetts Institute of Technology (MIT) President Sally Kornbluth, testified on how their colleges are combatingcampus anti-Semitism– which observers say has been onthe risesince Hamas’s October 7 attack. The testimonies have made the presidents – particularly Gay and Magill – targets of criticism from supporters of Israel and Palestine alike, with some even calling for resignations or legal action. House members contested that under the guise of free speech protections guaranteed under the First Amendment of the US Constitution, anti-Semitic comments and behaviour have been enabled within their college communities. Meanwhile, pro-Palestinian students have pushed back, saying that calls for Palestinian liberation shouldnot be conflatedwith anti-Semitism. In a statement posted to X hours Wednesday night, Gay said that commitments to free expression do not entail condoning calls for violence or genocide. She added that “those who threaten our Jewish students will be held to account”. Gay had also mentioned at the hearing that disciplinary action was under way against people who were possibly violating the university code of conduct – although the details of the cases and their political leanings were not shared.  In a video statement posted to X on Thursday morning, Magill promised to review Penn’s code of conduct after declining to say whether advocating genocide was a violation at the hearing. Magill said that at the time of the hearing, she was focused on longstanding values of free speech but that calls for genocide against Jewish people are “evil” and “threatening”. Magill said that she will convene with the university’s provost to re-evaluate the code of conduct in light of how solidarity groups and campus members have been addressing the Israel-Gaza war.  Gay and Magill’s statements have been labelled as too little, too late by some, who questioned why they did not clearly state these values at the Congress hearing. Students and alumni have also been calling on the two to resign, while a lawsuit has also been filed against Penn. An online petition that was launched prior to Magill’s statement and has more than 8,000 signatures, demands that Penn’s Board of Trustees force Magill to resign due to her “inability to unequivocally condemn calls for the genocide of Jewish students and inability to identify these as harassment”. Pennsylvania Governor Josh Shapiro, a nonvoting member of Penn’s Board of Trustees, also told reporters on Wednesday that the board would have a “serious decision” to make regarding Magill’sstatements. “They have seemingly failed every step of the way to take concrete action to make sure all students feel safe on campus,” said Shapiro. “And then the testimony yesterday took it to the next level.” On Tuesday, two Penn students also filed a federal lawsuit against the university accusing it of violating Title VI of the Civil Rights Act and specific employees, including Magill, of being “responsible for the anti-Semitic abuse permeating the school”. Late on Wednesday, Harvard University’s Palestine Solidarity Committee released a joint statement with Penn’s Students Against Occupation and several other Jewish groups. The response said that the hearing distracted from the genocide in Gaza, and “real manifestations of anti-Jewish hatred” that the groups “vehemently oppose”, while alsojustifying anti-Palestinianracism. Pfizer CEO, Albert Bourla said he was “ashamed” to hear the testimonies in a post on X on Wednesday.    A post shared by Palestine Solidarity Committee (@harvardpsc) ",Published On 7 Dec 2023
Is­rael should face war crimes probe over jour­nal­ist death in Lebanon: NGOs,https://www.aljazeera.com/news/2023/12/7/israel-likely-waged-deliberate-attack-on-journalists-watchdogs,"Rights groups say attack that killed Reuters journalist and injured six others ‘likely a direct attack on civilians’. International rights groups have said that Israeli strikes that killed a journalist and injured six others in southern Lebanon were likely a direct attack on civilians and must be investigated as a war crime. Separate investigations by Human Rights Watch (HRW) and Amnesty International determined that Israel’s military shot artillery shells at journalists near the border on October 13, in what appeared to be targeted attacks on civilians. The attackskilledReuters journalist Issam Abdallah and injured six other journalists, including Al Jazeera cameraperson Elie Brakhia and reporter Carmen Joukhadar.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  HRWsaidthe “evidence indicates that the Israeli military knew or should have known that the group of people they were firing on were civilians”, making the attack a “war crime”. “This is an unlawful and apparently deliberate attack on a very visible group of journalists”, HRW’s statement said. The group also called on Israel’s allies – the United States, the United Kingdom, Canada and Germany – to “suspend military assistance and arms sales to Israel, given the risk they will be used for grave abuses”. Amnesty, in its ownreport, said the Israeli military strikes “were likely a direct attack on civilians that must be investigated as a war crime”. The group’s investigation indicated that the journalists were “well removed from ongoing hostilities, clearly identifiable as members of the media, and had been stationary for at least 75 minutes before they were hit”. “No journalist should ever be targeted or killed simply for carrying out their work. Israel must not be allowed to kill and attack journalists with impunity,” said Aya Majzoub, Amnesty’s deputy regional director for the Middle East and North Africa. “Journalists are eyes and ears on the ground, they provide information and evidence that are vital for organisations like ours to see what crimes are being committed,” Majzoub told Al Jazeera. “It might be the case that the warring parties do not want journalists to be documenting their crimes,” she added. Journalists covering the Gaza war on the ground are facing unparalleled danger, according to the media rights group Committee to Protect Journalists (CPJ). Since the Gaza warbroke out, at least 63 journalists have been killed, including 56 Palestinians, four Israelis, and three Lebanese nationals, according to the group. The war has also led to “the deadliest month for journalists” since CPJ began tracking data in 1992. Over 22 years, CPJ has documented at least 20 journalist killings by the Israeli army. No one has ever been charged or held responsible for these deaths. The organisation said the impunity in these cases has severely undermined the freedom of the press, leaving journalists vulnerable to attack. ",Published On 7 Dec 2023
